model,sample_id,input,expected,prediction,score_accuracy
openai_o3,college_chemistry_45,"Question: The 13C chemical shifts of benzene and chloroform are 128.4 ppm and 77.2 ppm respectively. What is the difference in the 13C NMR frequencies of the two compounds on a 600 MHz spectrometer?
A. 7.73 kHz
B. 30.7 kHz
C. 91.6 kHz
D. 122 kHz
Answer:",7.73 kHz,"The quoted “600 MHz spectrometer” refers to the proton (¹H) resonance frequency.  
The ¹³C resonance frequency in the same magnetic field is lower by the ratio of the gyromagnetic constants:

γ(¹H)/γ(¹³C) ≈ 4.   
Therefore ¹³C Larmor frequency ≈ 600 MHz / 4 ≈ 150 MHz (more precisely 150.9 MHz).

Chemical-shift difference  
Δδ = 128.4 ppm – 77.2 ppm = 51.2 ppm.

Convert this ppm difference to hertz at the ¹³C frequency:

Δν (Hz) = Δδ (ppm) × ν(¹³C) (MHz)  
          = 51.2 × 10⁻⁶ × 150.9 × 10⁶  
          = 51.2 × 150.9 Hz  
          ≈ 7.73 × 10³ Hz ≈ 7.7 kHz.

Closest choice:  
A. 7.73 kHz",1.0
openai_o3,college_chemistry_10,"Question: The 1H Larmor frequency of benzene exceeds that of trifluoroacetic acid by 1.656 kHz on a 400 MHz spectrometer. The 1H chemical shift of benzene is 7.16 ppm. What is the chemical shift of trifluoroacetic acid?
A. 3.02 ppm
B. 5.03 ppm
C. 10.56 ppm
D. 11.30 ppm
Answer:",11.30 ppm,"On a 400 MHz spectrometer a ¹H chemical–shift difference of 1 ppm corresponds to a frequency difference of

400 MHz × 10⁻⁶ = 400 Hz / ppm.

1. Convert the measured frequency gap to ppm  
   Δν = 1.656 kHz = 1656 Hz  
   Δδ = 1656 Hz ÷ 400 Hz ppm⁻¹ = 4.14 ppm.

2. Decide which resonance is farther down-field.  
   Carboxylic-acid protons are much more deshielded than the aromatic protons of benzene, so trifluoroacetic-acid (TFA) must appear at the larger δ value.

3. Add the difference to the benzene shift  
   δ(TFA) = δ(benzene) + Δδ  
           = 7.16 ppm + 4.14 ppm  
           = 11.30 ppm.

Hence the ¹H chemical shift of trifluoroacetic acid is

D. 11.30 ppm",1.0
openai_o3,college_chemistry_48,"Question: Which of the following experimental observations were explained by Planck’s quantum theory?
A. Blackbody radiation curves
B. Emission spectra of diatomic molecules
C. Electron diffraction patterns
D. Temperature dependence of reaction rates
Answer:",Blackbody radiation curves,"Planck’s quantum hypothesis was introduced specifically to account for the energy‐distribution curves of a blackbody spectrum. It does not by itself explain molecular emission spectra, electron diffraction, or the temperature dependence of reaction rates.  

Correct choice: A. Blackbody radiation curves",1.0
openai_o3,college_chemistry_76,"Question: Chlorofluorocarbons (CFCs) such as F3CCCl3 are implicated in the decomposition of stratospheric ozone. Which of the following methods would be best suited to measurement of trace amounts (sub-ppb) of CFCs in an air sample?
A. Gas chromatographic separation of the air sample on a capillary column followed by electron capture detection
B. Gas chromatographic separation of the air sample on a packed column followed by thermal conductivity detection
C. Gas chromatographic separation of the air sample on a capillary column followed by flame ionization detection
D. Conversion of the sample of the chlorinated compounds to chloride ions, followed by titration with Ag+
Answer:",Gas chromatographic separation of the air sample on a capillary column followed by electron capture detection,"Correct choice: A. Gas-chromatographic separation on a capillary column followed by electron-capture detection (ECD).

Explanation
• Electron-capture detectors are extremely sensitive (sub-ppb to ppt) and highly selective for molecules containing electronegative atoms such as Cl or F; CFCs are detected at very low levels.
• Capillary columns provide the high resolution needed to separate the many components of an air sample before detection.
• Thermal-conductivity detectors are several orders of magnitude less sensitive.
• Flame-ionization detectors respond mainly to hydrocarbons that contain H-C bonds; CF3CCl3 has no hydrogens and gives almost no FID signal.
• Chloride titration with Ag⁺ is far too insensitive for trace (ppb) analysis.

Hence method A is best suited.",1.0
openai_o3,college_chemistry_30,"Question: A student performs five titrations and obtains a mean result of 0.110 M, with a standard deviation of 0.001 M. If the actual concentration of the titrated solution is 0.100 M, which of the following is true about the titration results?
A. Accurate but not precise
B. Precise but not accurate
C. Both accurate and precise
D. Neither accurate nor precise
Answer:",Precise but not accurate,"Accuracy tells how close the mean of the measurements is to the true (accepted) value.  
Precision reflects how close the individual measurements are to one another (the spread, given here by the standard deviation).

• Mean of titrations = 0.110 M  
• True concentration   = 0.100 M  
→ Deviation from true value = 0.010 M (10 %), so the measurements are not accurate.

• Standard deviation = 0.001 M, which is very small relative to the mean, indicating the measurements cluster tightly together.  
→ The measurements are precise.

Therefore the titration results are precise but not accurate.

Correct choice: B.",1.0
openai_o3,college_chemistry_37,"Question: The T2 of an NMR line is 15 ms. Ignoring other sources of linebroadening, calculate its linewidth.
A. 0.0471 Hz
B. 21.2 Hz
C. 42.4 Hz
D. 66.7 Hz
Answer:",21.2 Hz,"For a Lorentzian NMR line the full width at half-maximum (FWHM) in hertz is related to the transverse relaxation time T₂ by  

Δν₁/₂ = 1 / (π T₂)

T₂ = 15 ms = 0.015 s

Δν₁/₂ = 1 / (π × 0.015 s)  
        = 1 / 0.0471 s  
        ≈ 21.2 Hz

Therefore the linewidth is 21.2 Hz.

Correct choice: B.",1.0
openai_o3,college_chemistry_21,"Question: Which of the following statements most accurately explains why the 1H spectrum of 12CHCl3 is a singlet?
A. Both 35Cl and 37Cl have I = 0.
B. The hydrogen atom undergoes rapid intermolecular exchange.
C. The molecule is not rigid.
D. Both 35Cl and 37Cl have electric quadrupole moments.
Answer:",Both 35Cl and 37Cl have electric quadrupole moments.,"Correct choice:  D  

Reasoning  
• Both natural chlorine isotopes, ³⁵Cl and ³⁷Cl, have nuclear spin I = 3/2.  
• Because I > ½ they possess large electric-quadrupole moments.  
• In solution these quadrupolar nuclei relax extremely rapidly; the ³⁵/³⁷Cl spins therefore do not stay in one Zeeman state long enough to pass on a resolved scalar (J) coupling to the attached proton.  
• The rapid relaxation broadens the chlorine signals and effectively averages the ¹H–Cl coupling to zero, so the proton resonance collapses to a single, sharp line (a singlet).  

Thus the singlet arises from the quadrupolar relaxation of ³⁵Cl and ³⁷Cl — statement D.",1.0
openai_o3,college_chemistry_92,"Question: Nitronyl nitroxides are stable radicals in which the unpaired electron is coupled to two equivalent nitrogen nuclei. How many lines will appear in the EPR spectrum of a solution of a rigid nitronyl nitroxide diradical with J >> a?
A. 3 lines
B. 9 lines
C. 5 lines
D. 7 lines
Answer:",7 lines,"For one nitronyl-nitroxide radical the single unpaired electron is coupled to two equivalent ¹⁴N nuclei (I = 1).  
For n equivalent nuclei of spin I the number of hyperfine lines observed in a liquid-solution EPR spectrum is

 number of lines = 2 n I + 1.

Monoradical (n = 2, I = 1): 2 (2)(1) + 1 = 5 lines – the familiar 1 : 2 : 3 : 2 : 1 quintet.

Diradical with strong exchange (J ≫ a):  
The two electrons interchange their positions much faster than the hyper­fine interaction (Heisenberg exchange). They behave as one effective electron that is equally delocalised over both nitronyl-nitroxide moieties, so it is now coupled to all four equivalent ¹⁴N nuclei (n = 4, I = 1).

 number of lines = 2 (4)(1) + 1 = 9 lines.

Therefore the EPR spectrum of the rigid nitronyl-nitroxide diradical will display nine hyperfine lines.

Answer: B. 9 lines",0.0
openai_o3,college_chemistry_32,"Question: On the basis of oxidation-reduction potential, which of the following is most likely to occur?
A. Al(s) + 3 NaNO3(aq) 3 Na(s) + Al(NO3)3(aq)
B. Zn(s) + 2 Ag(NO3)(aq) → 2 Ag(s) + Zn(NO3)2(aq)
C. Pb(s) + Ca(NO3)2(aq) → Ca(s) + Pb(NO3)2(aq)
D. Pb(s) + 2 LiNO3(aq) → 2 Li(s) + Pb(NO3)2(aq)
Answer:",Zn(s) + 2 Ag(NO3)(aq) → 2 Ag(s) + Zn(NO3)2(aq),"A displacement (single-replacement) reaction will proceed spontaneously only when the free metal is a better reducing agent (i.e., is higher in the activity series or has a more negative E°(M²⁺/M)) than the metal that is present as its cation in solution.

Activity order (selected metals):  
Li > Na > Ca > Al > Zn > Pb > (H₂) > Cu > Ag

Now examine each option:

A. Al(s) + Na⁺(aq) → Na(s) + Al³⁺(aq)  
Na is above Al in the series; Al cannot reduce Na⁺.  Not spontaneous.

B. Zn(s) + 2 Ag⁺(aq) → 2 Ag(s) + Zn²⁺(aq)  
Zn is above Ag; Zn will reduce Ag⁺ to Ag.  Spontaneous reaction.

C. Pb(s) + Ca²⁺(aq) → Ca(s) + Pb²⁺(aq)  
Ca is above Pb; Pb cannot reduce Ca²⁺.  Not spontaneous.

D. Pb(s) + 2 Li⁺(aq) → 2 Li(s) + Pb²⁺(aq)  
Li is far above Pb; Pb cannot reduce Li⁺.  Not spontaneous.

Therefore, the only reaction that is most likely to occur is:

B. Zn(s) + 2 AgNO₃(aq) → 2 Ag(s) + Zn(NO₃)₂(aq)",0.0
openai_o3,college_chemistry_96,"Question: Of the following ions, which has the smallest radius?
A. K+
B. Ca2+
C. Sc3+
D. Rb+
Answer:",Sc3+,"The ionic radii can be compared by considering two factors:

1. Number of electron shells (principal quantum number n).
2. Nuclear charge (number of protons) for ions that are isoelectronic.

• K⁺, Ca²⁺, and Sc³⁺ are isoelectronic: each has 18 electrons (the configuration of Ar, n = 4).  
  – As nuclear charge increases (K⁺: Z = 19, Ca²⁺: Z = 20, Sc³⁺: Z = 21), the electrons are pulled in more tightly, so radius decreases in the order K⁺ > Ca²⁺ > Sc³⁺.

• Rb⁺ has 36 electrons (the configuration of Kr, n = 5), which means an additional electron shell compared with the other three ions, giving it a much larger radius regardless of nuclear charge.

Therefore the smallest radius is possessed by Sc³⁺.

Answer: C. Sc³⁺",1.0
openai_o3,college_chemistry_80,"Question: Which of the following metal ions cannot be used as a paramagnetic quencher?
A. Ti3+
B. Cr3+
C. Fe3+
D. Zn2+
Answer:",Cr3+,"Paramagnetic quenchers must possess unpaired electrons.  
Among the ions listed:

• Ti³⁺ : 3d¹  → 1 unpaired electron (paramagnetic)  
• Cr³⁺ : 3d³  → 3 unpaired electrons (paramagnetic)  
• Fe³⁺ : 3d⁵  → 5 unpaired electrons (paramagnetic)  
• Zn²⁺ : 3d¹⁰ → all electrons paired (diamagnetic)

Since Zn²⁺ is diamagnetic and lacks unpaired electrons, it cannot act as a paramagnetic quencher.

Answer: D. Zn²⁺",0.0
openai_o3,college_chemistry_49,"Question: A radioactive isotope, which is used in diagnostic imaging, has a half-life of 6.0 hours. If a quantity of this isotope has an activity of 150 mCi when it is delivered to a hospital, how much activity will remain 24 hours after delivery? (mCi = microcuries)
A. 150 mCi
B. 38 mCi
C. 19 mCi
D. 9.4 mCi
Answer:",9.4 mCi,"The activity of a radioactive sample after a time t is given by

A = A₀ (½)^(t / T₁/₂)

where  
A₀ = initial activity  
T₁/₂ = half-life  
t = elapsed time.

Given  
A₀ = 150 mCi  
T₁/₂ = 6.0 h  
t = 24 h

Compute the number of half-lives elapsed:

t / T₁/₂ = 24 h / 6.0 h = 4

Therefore

A = 150 mCi × (½)^4  
  = 150 mCi × (1/16)  
  = 9.375 mCi ≈ 9.4 mCi

So, 24 hours after delivery about 9.4 mCi of activity remains.

Correct choice: D.",1.0
openai_o3,college_chemistry_83,"Question: The molecular geometry of thionyl chloride, SOCl2, is best described as
A. trigonal planar
B. T-shaped
C. tetrahedral
D. trigonal pyramidal
Answer:",trigonal pyramidal,"Thionyl chloride has four regions of electron density (a double-bonded O, two single-bonded Cl atoms, and one lone pair) around the sulfur.  
• Electron-pair geometry: tetrahedral (AX3E).  
• Molecular geometry (positions of atoms only): trigonal pyramidal.

Answer: D. trigonal pyramidal",1.0
openai_o3,college_chemistry_87,"Question: Which of the following is a primary standard for use in standardizing bases?
A. Ammonium hydroxide
B. Sulfuric acid
C. Acetic acid
D. Potassium hydrogen phthalate
Answer:",Potassium hydrogen phthalate,D. Potassium hydrogen phthalate,1.0
openai_o3,college_chemistry_72,"Question: The number of allowed energy levels for the 55Mn nuclide are:
A. 3
B. 5
C. 8
D. 4
Answer:",3,,0.0
openai_o3,college_chemistry_8,"Question: The 1H spectrum of a mixture of dimethylsulphoxide (DMSO) and acetonitrile (AN) contains lines with relative intensities α and 3α, respectively. What is the ratio of the two concentrations, [DMSO]:[AN]?
A. 1:1
B. 1:3
C. 1:6
D. 2:3
Answer:",1:6,"In a proton NMR spectrum the integrated intensity of a signal is proportional to  

(number of equivalent protons that give the signal) × (molar concentration of the compound).

Let  

I_DMSO  = α    (integral for DMSO)  
I_AN    = 3α   (integral for acetonitrile)

Number of protons contributing to each signal  
– DMSO, (CH₃)₂SO : 6 equivalent protons  
– Acetonitrile, CH₃CN : 3 equivalent protons

Therefore  

I_DMSO / I_AN = (n_H,DMSO · [DMSO]) / (n_H,AN · [AN])

α / 3α = (6 · [DMSO]) / (3 · [AN])

1 / 3 = (6 · [DMSO]) / (3 · [AN])

1 / 3 = 2 · [DMSO] / [AN]

[DMSO] / [AN] = 1 / 6

Hence the concentration ratio is  

[DMSO] : [AN] = 1 : 6.

Answer: C.",1.0
openai_o3,college_chemistry_47,"Question: What is the strength (B1) of a 13C 90° pulse of duration 1 μs?
A. 3.72 mT
B. 5.18 mT
C. 17.0 mT
D. 23.3 mT
Answer:",5.18 mT,"For an on–resonance RF pulse the nutation (flip) angle θ is  

θ = γ B₁ t

where  
γ = gyromagnetic ratio of the nucleus (rad s⁻¹ T⁻¹)  
B₁ = RF magnetic-field strength (T)  
t = pulse duration (s)

For a 90° pulse, θ = π/2.  
For ¹³C, γ/2π ≈ 10.7 MHz T⁻¹ ⇒ γ = 2π(10.7 × 10⁶) ≈ 6.73 × 10⁷ rad s⁻¹ T⁻¹.

Rearranging for B₁:

B₁ = θ / (γ t)  
    = (π/2) / [ (6.73 × 10⁷ rad s⁻¹ T⁻¹)(1 × 10⁻⁶ s) ]  
    ≈ 0.0233 T  
    = 23.3 mT.

Therefore, the required B₁ strength is

D. 23.3 mT",0.0
openai_o3,college_chemistry_26,"Question: Which of the following must be true about a binary liquid mixture that obeys Raoult’s law?
I. The partial pressure of each component at equilibrium is proportional to its mole fraction in the liquid mixture.
II. The volume of the mixture is equal to the sum of the volumes of each component before mixing.
III. Intermolecular interactions in the mixture are identical to intermolecular interactions in the pure components.
A. I only
B. III only
C. I and III only
D. I, II, and III
Answer:","I, II, and III","Raoult’s law is obeyed only by an ideal liquid solution.  
For an ideal (Raoult-law) binary solution the following statements are necessarily true:

I.  Raoult’s law itself:  
 P_i  =  x_i P_i*  ⇒ each component’s equilibrium partial pressure is directly proportional to its mole fraction in the liquid.  

II.  Volume additivity:  
For an ideal solution the chemical potential is  
 μ_i = μ_i*(T ,P) + RT ln x_i.  
The partial molar volume is  V̄_i = (∂μ_i/∂P)_T = V_i*, the molar volume of the pure liquid.  
Hence the total volume after mixing,  
 V = Σ n_i V̄_i = Σ n_i V_i*,  
is exactly the sum of the volumes of the two liquids before they were mixed (ΔV_mix = 0).  

III.  Identical intermolecular interactions:  
For Raoult’s law to hold over the whole composition range the A–A, B–B, and A–B intermolecular forces must be energetically the same. This gives ΔH_mix = 0 and allows the entropy-of-mixing term alone to govern the behavior, yielding Raoult’s law.  

Therefore all three statements are required.

Answer: D. I, II, and III",1.0
openai_o3,college_chemistry_63,"Question: Which of the following is (are) characteristic of mass spectrometry?
I. Analyte molecules are converted to gaseous ions.
II. The ions are separated according to their mass-to-charge ratio.
III. In addition to compound identification, mass spectra can be utilized to determine precise isotopic masses and isotopic ratios.
A. II only
B. I and II only
C. I and III only
D. I, II, and III
Answer:","I, II, and III","In mass spectrometry:

I. The sample must first be ionized (typically to gaseous ions).  ✔  
II. The resulting ions are separated in the mass analyzer by their mass-to-charge (m/z) ratios.  ✔  
III. The recorded mass spectrum reveals not only the molecular/fragment peaks used for identification, but also the exact masses and relative abundances of different isotopes.  ✔  

Thus all three statements are correct.

Correct choice: D.",1.0
openai_o3,college_chemistry_59,"Question: Of the following ionic substances, which has the greatest lattice enthalpy?
A. MgO
B. MgS
C. NaF
D. NaCl
Answer:",MgO,"Lattice enthalpy increases with  

1. The product of the ionic charges |z⁺·z⁻|  
2. Decreasing distance between ion centres (smaller ionic radii).

Compare the four salts:

• MgO  Mg²⁺ (2⁺) and O²⁻ (2⁻)  |z⁺·z⁻| = 4; O²⁻ is small  
• MgS  Mg²⁺ (2⁺) and S²⁻ (2⁻)  |z⁺·z⁻| = 4; S²⁻ is larger than O²⁻  
• NaF  Na⁺ (1⁺) and F⁻ (1⁻)  |z⁺·z⁻| = 1  
• NaCl  Na⁺ (1⁺) and Cl⁻ (1⁻) |z⁺·z⁻| = 1; Cl⁻ is larger than F⁻

The two 2⁺/2⁻ compounds (MgO, MgS) have much larger charge products than the 1⁺/1⁻ compounds. Between MgO and MgS, MgO has the shorter inter-ionic distance because O²⁻ is smaller than S²⁻, giving stronger electrostatic attraction.

Therefore MgO possesses the greatest lattice enthalpy.

Answer: A. MgO",1.0
openai_o3,college_chemistry_74,"Question: All proteins absorb electromagnetic radiation of wavelength around 190 nm, which corresponds to a π → π* excitation in the protein molecule. In which region of the spectrum is this wavelength found?
A. X-ray
B. Ultraviolet
C. Visible
D. Infrared
Answer:",Ultraviolet,"190 nm lies in the ultraviolet portion of the electromagnetic spectrum.

Answer: B. Ultraviolet",1.0
openai_o3,college_chemistry_44,"Question: Calculate the Q-factor for an X-band EPR cavity with a resonator bandwidth of 1.58 MHz.
A. Q = 1012
B. Q = 2012
C. Q = 3012
D. Q = 6012
Answer:",Q = 6012,"The quality factor of a resonator is  

 Q = (resonant frequency)/(bandwidth).

For a standard X-band EPR cavity the resonant frequency is about 9.5 GHz (9.5 × 10⁹ Hz).

Given bandwidth Δν = 1.58 MHz = 1.58 × 10⁶ Hz,

 Q = (9.5 × 10⁹ Hz) / (1.58 × 10⁶ Hz)  
  ≈ 9.5/1.58 × 10³  
  ≈ 6.01 × 10³ ≈ 6 012.

Therefore,  

 Q ≈ 6 012.

Answer: D.",1.0
openai_o3,college_chemistry_33,"Question: Which of the following statements is not a reason why tetramethylsilane is used as a 1H chemical shift reference.
A. Its 1H spectrum is a singlet.
B. Its protons are quite strongly shielded.
C. It dissolves in most organic solvents.
D. Most organic compounds do not contain silicon atoms.
Answer:",Most organic compounds do not contain silicon atoms.,"C. Its good solubility is not one of the decisive properties; in fact TMS is insoluble in several commonly used (especially polar) solvents, and its being a reference compound does not depend on high solubility.",0.0
openai_o3,college_chemistry_98,"Question: Predict the number of lines in the EPR spectrum of a solution of dimethylnitroxide (CH3)2NO• assuming the lines do not overlap.
A. 21
B. 3
C. 7
D. 24
Answer:",3,"In this nitroxide radical the unpaired electron experiences two independent and well-resolved hyperfine couplings

1. to the ¹⁴N nucleus  
   ¹⁴N has nuclear spin I = 1 → 2I + 1 = 3 lines (a triplet).

2. to the protons of the two equivalent methyl groups  
   There are 6 equivalent ¹H nuclei, each with I = ½.  
   For n equivalent protons the number of EPR lines is n + 1, so 6 + 1 = 7 lines.

Because the nitrogen coupling constant is different from the proton coupling constant, the splittings are sequential and the total number of lines is the product of the two:

total lines = 3 (from ¹⁴N) × 7 (from 6 equivalent ¹H) = 21.

Hence the EPR spectrum is expected to display 21 non-overlapping lines.

Correct choice: A.",0.0
openai_o3,college_chemistry_52,"Question: A silyl radical bearing an Si-H· fragment has a g value of 2.0033 and a pair of lines separated by 15.5 MHz. Express the splitting in units of mT, Gauss and cm-1.
A. 15.5 MHz = 11.104 mT = 27.201 Gauss = 0.862 x 10^-4 cm-1
B. 15.5 MHz = 7.352 mT = 10.104 Gauss = 18.39 x 10^-4 cm-1
C. 15.5 MHz = 1.55 mT = 0.562 Gauss = 31.0 x 10^-4 cm-1
D. 15.5 MHz = 0.553 mT = 5.530 Gauss = 5.17 x 10^-4 cm-1
Answer:",15.5 MHz = 7.352 mT = 10.104 Gauss = 18.39 x 10^-4 cm-1,"For an EPR transition the frequency separation Δν and the magnetic–field separation ΔB are related by

 Δν  =  (g μB / h) ΔB

μB / h  =  13.996 245 MHz mT⁻¹,  
so (g μB / h) = 2.0033 × 13.996 245 = 28.04 MHz mT⁻¹.

Hence

 ΔB = Δν ⁄ (g μB / h) = 15.5 MHz ⁄ 28.04 MHz mT⁻¹ ≈ 0.553 mT.

Field in Gauss:
 1 mT = 10 G  ⇒ 0.553 mT ≈ 5.53 G.

Convert the frequency to wavenumbers:
 \(\tildeν = ν / c = 15.5×10⁶ s⁻¹ ⁄ 2.998×10¹⁰ cm s⁻¹ ≈ 5.17×10⁻⁴ cm⁻¹\).

Thus the splitting is

 15.5 MHz  = 0.553 mT  = 5.53 G  = 5.17 × 10⁻⁴ cm⁻¹.

Choice D is correct.",0.0
openai_o3,college_chemistry_36,"Question: Calculate the magnetic field responsible for the polarization of 2.5 x 10^-6 for 13C at 298 K.
A. 0.5 T
B. 1.2 T
C. 2.9 T
D. 100 T
Answer:",2.9 T,"For a spin-½ nucleus the thermal polarization P in a magnetic field B₀ is, to a very good approximation,

P ≈ (γ ħ B₀) / (2 kB T)

Solve for B₀:

B₀ = (2 kB T P) / (γ ħ)

Insert the values for ¹³C at 298 K:

kB = 1.380 × 10⁻²³ J K⁻¹  
ħ  = 1.055 × 10⁻³⁴ J s  
γ(¹³C) = 67.3 × 10⁶ rad s⁻¹ T⁻¹  
T  = 298 K  
P  = 2.5 × 10⁻⁶  

B₀ = [2 · (1.380 × 10⁻²³) · 298 · (2.5 × 10⁻⁶)] ÷ [(67.3 × 10⁶) · (1.055 × 10⁻³⁴)]

B₀ ≈ 2.9 T

Thus the magnetic field required to obtain a polarization of 2.5 × 10⁻⁶ for ¹³C at 298 K is about 2.9 tesla.

Correct option: C.",1.0
openai_o3,college_chemistry_39,"Question: Of the following compounds, which has the lowest melting point?
A. HCl
B. AgCl
C. CaCl2
D. CCl4
Answer:",HCl,"The melting point depends chiefly on the kind of forces that must be overcome to pass from solid to liquid.

• AgCl and CaCl₂ are ionic lattices; the strong electrostatic attractions give them very high melting points (hundreds of °C).  
• CCl₄ is a non-polar molecular substance; only London (dispersion) forces hold its molecules together, so its melting point is much lower (-23 °C).  
• HCl is also a molecular substance, but its molecules are much lighter and the dispersion forces are even weaker; consequently its melting point is far below that of CCl₄ (-114 °C).

Thus, among the choices the substance that melts at the lowest temperature is HCl.

Answer: A. HCl",1.0
openai_o3,college_chemistry_85,"Question: A PO3- radical produces a pair of lines separated by 280 MHz with giso = 2.005. Calculate the expected resonant field positions of both lines in the X-band EPR spectrum (ν = 9.5 GHz).
A. Bres for mI = -½ = 325.0 mT; Bres for mI = +½ = 335.0 mT
B. Bres for mI = -½ = 123.5 mT; Bres for mI = +½ = 124.5 mT.
C. Bres for mI = -½ = 333.5 mT; Bres for mI = +½ = 343.5 mT.
D. Bres for mI = -½ = 0.218 mT; Bres for mI = +½ = 0.418 mT.
Answer:",Bres for mI = -½ = 0.218 mT; Bres for mI = +½ = 0.418 mT.,"For an isotropic radical the resonance condition including the hyper-fine interaction is

 h ν = g μB B + mI h A  (I = ½ → mI = ±½)

1. Central (unsplit) field  
 B0 = h ν /(g μB)

 h = 6.626 × 10-34 J s  
 μB = 9.274 × 10-24 J T-1  
 ν = 9.50 GHz = 9.50 × 109 s-1  
 g = 2.005

 B0 = (6.626 × 10-34 · 9.50 × 109)/(2.005 · 9.274 × 10-24)  
   = 0.338 T ≈ 338.5 mT

2. Field shift produced by the hyper-fine coupling  

 A = 280 MHz = 2.80 × 108 s-1  

 ΔB = (h A)/(g μB) = (6.626 × 10-34 · 2.80 × 108)/(2.005 · 9.274 × 10-24)  
   = 9.98 × 10-3 T = 9.98 mT  
 For mI = ±½ the shift is ±½ ΔB = ±4.99 mT.

3. Resonant field positions  

 B(mI = +½) = B0 − 4.99 mT ≈ 333.5 mT  
 B(mI = −½) = B0 + 4.99 mT ≈ 343.5 mT

Hence the two lines are expected at ~333.5 mT and ~343.5 mT (assignment of mI depends on the sign of A).

Correct option: C.",0.0
openai_o3,college_chemistry_40,"Question: Which of the following statements about nuclear binding energies is NOT true?
A. Binding energy per nucleon reaches a maximum for 56Fe.
B. Nuclear binding energies have about the same magnitude as chemical bond energies.
C. Nuclei have slightly less mass than the sum of their component nucleons.
D. The nuclei of heavy elements have more neutrons than protons in order to provide sufficient binding energy to hold the nuclei together.
Answer:",Nuclear binding energies have about the same magnitude as chemical bond energies.,"Statement B is incorrect.  

Nuclear binding energies are on the order of a few million electron-volts (MeV) per nucleon, whereas typical chemical bond energies are only a few electron-volts (eV) per bond—about six orders of magnitude smaller.  

The other statements are correct:
A. The binding-energy-per-nucleon curve peaks near ⁵⁶Fe.  
C. The mass of a bound nucleus is slightly less than the total mass of its free nucleons (mass defect).  
D. Heavy nuclei require an excess of neutrons over protons to supply enough strong-force binding to counteract Coulomb repulsion.",0.0
openai_o3,college_chemistry_18,"Question: Which one of the following statements is true:
A. Protons and neutrons have orbital and spin angular momentum.
B. Protons have orbital and spin angular momentum, neutrons have spin angular momentum.
C. Protons and neutrons possess orbital angular momentum only.
D. Protons and neutrons possess spin angular momentum only.
Answer:",Protons and neutrons possess orbital angular momentum only.,"Protons and neutrons (the nucleons) each have two kinds of angular momentum:

• Intrinsic (spin) angular momentum: every nucleon has spin s = ½ ħ.  
• Orbital angular momentum: each nucleon moves in a nuclear potential and can occupy states with orbital quantum number ℓ = 0, 1, 2, … giving orbital angular momentum L = √ℓ(ℓ+1) ħ.

Hence both kinds of angular momentum are present for both protons and neutrons.

Correct choice: A.",0.0
openai_o3,college_chemistry_66,"Question: The dissociation energy for a hydrogen-bromine bond is defined as the change in enthalpy, DH, for which of the following reactions?
A. 2 HBr(g) → H2(g) + Br2(l)
B. HBr(g) → H+(g) + Br−(g)
C. H(g) + Br(g) → HBr(g)
D. HBr(g) → H(g) + Br(g)
Answer:",HBr(g) → H(g) + Br(g),"The bond-dissociation energy (bond enthalpy) is defined for the process in which one mole of a specific bond in a gaseous molecule is broken to give the separated atoms, also in the gas phase.  
For the H–Br bond this process is

HBr(g) → H(g) + Br(g)

This corresponds to choice:

D. HBr(g) → H(g) + Br(g)",1.0
openai_o3,college_chemistry_60,"Question: Which of the following compounds has a 1H resonance approximately 1.55 kHz away from TMS on a spectrometer with a 12.0 T magnet?
A. CH3F
B. CH3Cl
C. CH3Br
D. CH3I
Answer:",CH3Cl,"For a ¹H nucleus the resonance frequency separation (Δν) from TMS is

Δν  (Hz) = (chemical shift in ppm) × (spectrometer frequency in Hz / ppm)

The ¹H Larmor frequency at 12.0 T is

ν₀ = γ·B₀ = (42.58 MHz T⁻¹)(12.0 T) ≈ 5.11 × 10⁸ Hz  
⇒ 1 ppm ≈ 5.11 × 10² Hz ≈ 511 Hz

A separation of 1.55 kHz therefore corresponds to

δ = 1550 Hz ÷ 511 Hz ppm⁻¹ ≈ 3.0 ppm

Typical ¹H chemical shifts for the methyl halides are

CH₃F  ≈ 4.2 ppm  
CH₃Cl ≈ 3.0 ppm  
CH₃Br ≈ 2.7 ppm  
CH₃I  ≈ 2.2 ppm

The compound whose ¹H resonance is about 3 ppm from TMS is CH₃Cl.

Answer: B. CH₃Cl",1.0
openai_o3,college_chemistry_7,"Question: Which of the following is required for both paramagnetism and ferromagnetism?
A. Strong oxidizing conditions
B. Low-spin electron configuration
C. Metallic physical properties
D. Unpaired electrons
Answer:",Unpaired electrons,"Both paramagnetism and ferromagnetism depend on the presence of atomic or ionic magnetic moments, and those moments arise only when there are electrons that are not paired (so their spins do not cancel). Hence, the necessary condition common to both phenomena is:

D. Unpaired electrons",1.0
